,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,ticker
1146,D,2008-05-29 16:52:42,2008-05-27,A,Sullivan William P,"Pres, CEO",M - OptEx,$32.49,20498,198148,+12%,"+$665,980",1.0,0.0,-4.0,-50.0,A
1147,D,2008-05-29 16:52:42,2008-05-27,A,Sullivan William P,"Pres, CEO",S - Sale+OE,$36.33,-20498,198148,-9%,"-$744,614",1.0,0.0,-4.0,-50.0,A
1148,,2008-03-05 14:44:54,2008-03-03,A,Rand A Barry,Dir,A - Grant,$30.74,2742,15863,+21%,"+$84,300",0.0,-1.0,3.0,13.0,A
1149,,2008-03-05 14:43:10,2008-03-03,A,Lawrence David M,Dir,A - Grant,$30.74,2336,18866,+14%,"+$71,800",0.0,-1.0,3.0,13.0,A
1150,,2008-03-05 14:42:14,2008-03-03,A,Kunz Heidi,Dir,A - Grant,$30.74,3596,18590,+24%,"+$110,550",0.0,-1.0,3.0,13.0,A
1151,,2008-03-05 14:39:43,2008-03-03,A,Koh Boon Hwee,Dir,A - Grant,$30.74,2336,14992,+18%,"+$71,800",0.0,-1.0,3.0,13.0,A
1152,,2008-03-05 14:38:35,2008-03-03,A,Joss Robert L,Dir,A - Grant,$30.74,2946,17792,+20%,"+$90,550",0.0,-1.0,3.0,13.0,A
1153,,2008-03-05 14:37:22,2008-03-03,A,Herbold Robert J,Dir,A - Grant,$30.74,2336,11296,+26%,"+$71,800",0.0,-1.0,3.0,13.0,A
1154,,2008-03-05 14:36:15,2008-03-03,A,Cullen James,Dir,A - Grant,$30.74,4532,42507,+12%,"+$139,300",0.0,-1.0,3.0,13.0,A
1155,,2008-03-05 14:33:16,2008-03-03,A,Clark Paul N,Dir,A - Grant,$30.74,2946,12646,+30%,"+$90,550",0.0,-1.0,3.0,13.0,A
1156,,2007-12-26 18:31:26,2007-12-24,A,Dillon Adrian T,"EVP, Finance, Admin., CFO",S - Sale,$36.93,-18000,202108,-8%,"-$664,694",-1.0,-3.0,-12.0,-1.0,A
1157,D,2007-12-26 18:26:28,2007-12-24,A,Halloran Jean,SVP,M - OptEx,$15.14,65000,63698,-4994%,"+$984,100",-1.0,-3.0,-12.0,-1.0,A
1158,D,2007-12-26 18:26:28,2007-12-24,A,Halloran Jean,SVP,S - Sale+OE,$37.01,-74399,63698,-54%,"-$2,753,535",-1.0,-3.0,-12.0,-1.0,A
1159,,2007-12-05 16:21:21,2007-12-03,A,Rand A Barry,Dir,A - Grant,$37.75,265,13120,+2%,"+$10,000",0.0,-4.0,-8.0,-1.0,A
1160,,2007-12-05 16:19:46,2007-12-03,A,Kunz Heidi,Dir,A - Grant,$37.75,497,14994,+3%,"+$18,750",0.0,-4.0,-8.0,-1.0,A
1161,,2007-12-05 16:17:25,2007-12-03,A,Koh Boon Hwee,Dir,A - Grant,$37.75,430,12656,+4%,"+$16,250",0.0,-4.0,-8.0,-1.0,A
1162,,2007-12-05 16:14:23,2007-12-03,A,Joss Robert L,Dir,A - Grant,$37.75,430,14846,+3%,"+$16,250",0.0,-4.0,-8.0,-1.0,A
1163,,2007-12-05 16:10:42,2007-12-03,A,Cullen James,Dir,A - Grant,$37.75,1722,37975,+5%,"+$65,000",0.0,-4.0,-8.0,-1.0,A
1164,,2007-12-05 16:01:14,2007-12-03,A,Clark Paul N,Dir,A - Grant,$37.75,430,9701,+5%,"+$16,250",0.0,-4.0,-8.0,-1.0,A
1165,,2007-11-29 13:11:31,2007-11-28,A,Nordlund D Craig,"SVP, GC, Sec.",S - Sale,$37.70,-21078,39215,-35%,"-$794,625",-1.0,0.0,-1.0,-1.0,A
1166,D,2007-11-21 12:27:52,2007-11-19,A,Sullivan William P,"Pres, CEO",S - Sale+OE,$35.93,-54405,198144,-22%,"-$1,954,899",1.0,4.0,0.0,-1.0,A
1167,,2007-11-16 14:56:53,2007-11-14,A,Sullivan William P,"Pres, CEO",A - Grant,$34.20,200576,252549,+386%,"+$6,859,699",9.0,10.0,5.0,8.0,A
1168,,2007-11-16 14:56:53,2007-11-14,A,Sullivan William P,"Pres, CEO",F - Tax,$34.20,-47338,252549,-16%,"-$1,618,960",9.0,10.0,5.0,8.0,A
1169,,2007-11-16 14:54:59,2007-11-14,A,Nordlund D Craig,"SVP, GC, Sec.",A - Grant,$34.20,38854,60293,+181%,"+$1,328,807",9.0,10.0,5.0,8.0,A
1170,,2007-11-16 14:54:59,2007-11-14,A,Nordlund D Craig,"SVP, GC, Sec.",F - Tax,$34.20,-17776,60293,-23%,"-$607,939",9.0,10.0,5.0,8.0,A
1171,,2007-11-16 14:50:46,2007-11-14,A,Halloran Jean,SVP,A - Grant,$34.20,34654,73097,+90%,"+$1,185,167",9.0,10.0,5.0,8.0,A
1172,,2007-11-16 14:50:46,2007-11-14,A,Halloran Jean,SVP,F - Tax,$34.20,-8180,73097,-10%,"-$279,756",9.0,10.0,5.0,8.0,A
1173,,2007-11-16 14:47:42,2007-11-14,A,Dillon Adrian T,"EVP, Finance, Admin., CFO",A - Grant,$34.20,107114,220108,+95%,"+$3,663,299",9.0,10.0,5.0,8.0,A
1174,,2007-11-16 14:47:42,2007-11-14,A,Dillon Adrian T,"EVP, Finance, Admin., CFO",F - Tax,$34.20,-25280,220108,-10%,"-$864,576",9.0,10.0,5.0,8.0,A
1175,,2007-09-06 12:18:14,2007-09-04,A,Rand A Barry,Dir,A - Grant,$36.46,274,12856,+2%,"+$10,000",1.0,0.0,3.0,-17.0,A
1176,,2007-09-06 12:17:09,2007-09-04,A,Kunz Heidi,Dir,A - Grant,$36.46,514,14497,+4%,"+$18,750",1.0,0.0,3.0,-17.0,A
1177,,2007-09-06 12:15:44,2007-09-04,A,Koh Boon Hwee,Dir,A - Grant,$36.46,446,12226,+4%,"+$16,250",1.0,0.0,3.0,-17.0,A
1178,,2007-09-06 12:14:23,2007-09-04,A,Joss Robert L,Dir,A - Grant,$36.46,446,14416,+3%,"+$16,250",1.0,0.0,3.0,-17.0,A
1179,,2007-09-06 12:12:49,2007-09-04,A,Cullen James,Dir,A - Grant,$36.46,1783,36253,+5%,"+$65,000",1.0,0.0,3.0,-17.0,A
1180,,2007-09-06 12:10:55,2007-09-04,A,Clark Paul N,Dir,A - Grant,$36.46,446,9270,+5%,"+$16,250",1.0,0.0,3.0,-17.0,A
1181,AD,2007-06-21 17:21:15,2007-06-18,A,Van Ingen Chris,SVP,M - OptEx,$29.34,73486,61893,-634%,"+$2,156,344",-1.0,-2.0,1.0,-10.0,A
1182,AD,2007-06-21 17:21:15,2007-06-18,A,Van Ingen Chris,SVP,S - Sale+OE,$39.09,-73486,61893,-54%,"-$2,872,444",-1.0,-2.0,1.0,-10.0,A
1183,D,2007-06-19 14:16:02,2007-06-18,A,Van Ingen Chris,SVP,M - OptEx,$29.34,73486,61893,-634%,"+$2,156,344",1.0,-1.0,2.0,-7.0,A
1184,D,2007-06-19 14:16:02,2007-06-18,A,Van Ingen Chris,SVP,S - Sale+OE,$39.12,-73486,61893,-54%,"-$2,874,772",1.0,-1.0,2.0,-7.0,A
1185,,2007-06-05 14:25:44,2007-06-01,A,Rand A Barry,Dir,A - Grant,$38.28,261,12581,+2%,"+$10,000",0.0,-2.0,3.0,-2.0,A
1186,,2007-06-05 14:25:42,2007-06-01,A,Kunz Heidi,Dir,A - Grant,$38.28,490,13983,+4%,"+$18,750",0.0,-2.0,3.0,-2.0,A
1187,,2007-06-05 14:25:37,2007-06-01,A,Koh Boon Hwee,Dir,A - Grant,$38.28,425,11780,+4%,"+$16,250",0.0,-2.0,3.0,-2.0,A
1188,,2007-06-05 14:25:34,2007-06-01,A,Joss Robert L,Dir,A - Grant,$38.28,425,13970,+3%,"+$16,250",0.0,-2.0,3.0,-2.0,A
1189,,2007-06-05 14:25:31,2007-06-01,A,Cullen James,Dir,A - Grant,$38.28,1698,34470,+5%,"+$65,000",0.0,-2.0,3.0,-2.0,A
1190,,2007-06-05 14:25:28,2007-06-01,A,Clark Paul N,Dir,A - Grant,$38.28,425,8824,+5%,"+$16,250",0.0,-2.0,3.0,-2.0,A
1191,D,2007-05-25 12:57:59,2007-05-25,A,Halloran Jean,SVP,M - OptEx,$33.90,2276,46373,+5%,"+$77,156",2.0,2.0,2.0,-3.0,A
1192,D,2007-05-25 12:57:59,2007-05-25,A,Halloran Jean,SVP,S - Sale+OE,$37.82,-2276,46373,-5%,"-$86,078",2.0,2.0,2.0,-3.0,A
1193,D,2007-05-18 14:25:09,2007-05-17,A,Sullivan William P,"Pres, CEO",M - OptEx,$33.90,6376,99310,+7%,"+$216,146",1.0,0.0,3.0,-9.0,A
1194,D,2007-05-18 14:25:09,2007-05-17,A,Sullivan William P,"Pres, CEO",S - Sale+OE,$37.82,-6376,99310,-6%,"-$241,110",1.0,0.0,3.0,-9.0,A
1195,D,2007-05-18 14:25:05,2007-05-17,A,Nordlund D Craig,"SVP, GC, Sec.",G - Gift,$0.00,-750,38848,-2%,-$0,1.0,0.0,3.0,-9.0,A
1196,D,2007-05-18 14:25:05,2007-05-16,A,Nordlund D Craig,"SVP, GC, Sec.",M - OptEx,$26.12,48563,38848,-500%,"+$1,268,286",1.0,0.0,3.0,-9.0,A
1197,DM,2007-05-18 14:25:05,2007-05-16,A,Nordlund D Craig,"SVP, GC, Sec.",S - Sale+OE,$37.57,-63019,38848,-62%,"-$2,367,832",1.0,0.0,3.0,-9.0,A
1198,M,2007-05-17 15:55:46,2007-04-30,A,Van Ingen Chris,SVP,A - Grant,$37.69,54520,61893,+739%,"+$2,054,965",0.0,2.0,2.0,-10.0,A
1199,,2007-05-17 15:55:46,2007-05-15,A,Van Ingen Chris,SVP,F - Tax,$37.78,-1709,61893,-3%,"-$64,566",0.0,2.0,2.0,-10.0,A
1200,,2007-05-17 15:55:42,2007-05-15,A,Sullivan William P,"Pres, CEO",A - Grant,$37.78,114466,99310,-755%,"+$4,324,525",0.0,2.0,2.0,-10.0,A
1201,,2007-05-17 15:55:42,2007-05-15,A,Sullivan William P,"Pres, CEO",F - Tax,$37.78,-27015,99310,-21%,"-$1,020,627",0.0,2.0,2.0,-10.0,A
1202,M,2007-05-17 15:55:39,2007-04-30,A,Nordlund D Craig,"SVP, GC, Sec.",A - Grant,$37.68,31871,54054,+144%,"+$1,200,848",0.0,2.0,2.0,-10.0,A
1203,,2007-05-17 15:55:39,2007-05-15,A,Nordlund D Craig,"SVP, GC, Sec.",F - Tax,$37.78,-7436,54054,-12%,"-$280,932",0.0,2.0,2.0,-10.0,A
1204,M,2007-05-17 15:55:35,2007-04-30,A,Halloran Jean,SVP,A - Grant,$37.65,31987,46373,+222%,"+$1,204,223",0.0,2.0,2.0,-10.0,A
1205,,2007-05-17 15:55:35,2007-05-15,A,Halloran Jean,SVP,F - Tax,$37.78,-457,46373,-1%,"-$17,265",0.0,2.0,2.0,-10.0,A
1206,M,2007-05-17 15:55:31,2007-04-30,A,Dillon Adrian T,"EVP, Finance, Admin., CFO",A - Grant,$37.72,73153,138020,+113%,"+$2,759,474",0.0,2.0,2.0,-10.0,A
1207,,2007-05-17 15:55:31,2007-05-15,A,Dillon Adrian T,"EVP, Finance, Admin., CFO",F - Tax,$37.78,-14504,138020,-10%,"-$547,961",0.0,2.0,2.0,-10.0,A
1208,M,2007-04-04 16:45:39,2007-02-05,A,Lawrence David M,Dir,G - Gift,$0.00,-2733,16530,-14%,-$0,0.0,-1.0,5.0,6.0,A
1209,,2007-03-05 12:52:47,2007-03-01,A,Rand A Barry,Dir,A - Grant,$31.41,2316,12320,+23%,"+$72,745",0.0,3.0,11.0,17.0,A
1210,,2007-03-05 12:52:44,2007-03-01,A,Lawrence David M,Dir,A - Grant,$31.44,1996,19263,+12%,"+$62,745",0.0,3.0,11.0,17.0,A
1211,,2007-03-05 12:52:40,2007-03-01,A,Kunz Heidi,Dir,A - Grant,$31.39,2596,13493,+24%,"+$81,495",0.0,3.0,11.0,17.0,A
1212,,2007-03-05 12:52:36,2007-03-01,A,Koh Boon Hwee,Dir,A - Grant,$31.40,2516,11355,+28%,"+$78,995",0.0,3.0,11.0,17.0,A
1213,,2007-03-05 12:52:33,2007-03-01,A,Joss Robert L,Dir,A - Grant,$31.40,2516,13545,+23%,"+$78,995",0.0,3.0,11.0,17.0,A
1214,,2007-03-05 12:52:29,2007-03-01,A,Herbold Robert J,Dir,A - Grant,$31.44,1996,8960,+29%,"+$62,745",0.0,3.0,11.0,17.0,A
1215,,2007-03-05 12:52:26,2007-03-01,A,Cullen James,Dir,A - Grant,$31.34,4076,32772,+14%,"+$127,745",0.0,3.0,11.0,17.0,A
1216,,2007-03-05 12:52:22,2007-03-01,A,Clark Paul N,Dir,A - Grant,$31.40,2516,8400,+43%,"+$78,995",0.0,3.0,11.0,17.0,A
1217,D,2007-02-23 15:20:53,2007-02-21,A,Sullivan William P,"Pres, CEO",M - OptEx,$15.14,262536,11866,-105%,"+$3,974,795",1.0,-5.0,1.0,4.0,A
1218,D,2007-02-23 15:20:53,2007-02-21,A,Sullivan William P,"Pres, CEO",S - Sale+OE,$32.75,-262536,11866,-96%,"-$8,598,054",1.0,-5.0,1.0,4.0,A
1219,,2006-12-06 14:17:19,2006-12-04,A,Rand A Barry,Dir,A - Grant,$32.38,232,10004,+2%,"+$7,500",0.0,2.0,2.0,13.0,A
1220,,2006-12-06 14:17:16,2006-12-04,A,Lawrence David M,Dir,A - Grant,$32.38,579,17268,+3%,"+$18,750",0.0,2.0,2.0,13.0,A
1221,,2006-12-06 14:17:12,2006-12-04,A,Kunz Heidi,Dir,A - Grant,$32.38,579,10897,+6%,"+$18,750",0.0,2.0,2.0,13.0,A
1222,,2006-12-06 14:17:09,2006-12-04,A,Koh Boon Hwee,Dir,A - Grant,$32.38,502,8840,+6%,"+$16,250",0.0,2.0,2.0,13.0,A
1223,,2006-12-06 14:17:05,2006-12-04,A,Joss Robert L,Dir,A - Grant,$32.38,502,11030,+5%,"+$16,250",0.0,2.0,2.0,13.0,A
1224,,2006-12-06 14:17:03,2006-12-04,A,Cullen James,Dir,A - Grant,$32.38,2007,28696,+8%,"+$65,000",0.0,2.0,2.0,13.0,A
1225,,2006-12-06 14:16:59,2006-12-04,A,Clark Paul N,Dir,A - Grant,$32.38,502,5884,+9%,"+$16,250",0.0,2.0,2.0,13.0,A
1226,D,2006-11-17 16:46:03,2006-10-31,A,Van Ingen Chris,SVP,A - Grant,$21.00,308,9082,+4%,"+$6,460",0.0,-1.0,1.0,14.0,A
1227,D,2006-11-17 16:45:56,2006-10-31,A,Nordlund D Craig,"SVP, GC, Sec.",A - Grant,$21.00,506,29620,+2%,"+$10,623",0.0,-1.0,1.0,14.0,A
1228,D,2006-11-17 16:45:52,2006-10-31,A,Halloran Jean,SVP,A - Grant,$21.00,345,14843,+2%,"+$7,249",0.0,-1.0,1.0,14.0,A
1229,A,2006-11-17 16:45:47,2005-10-31,A,Dillon Adrian T,"EVP, Finance, Admin., CFO",A - Grant,$21.00,441,78396,+1%,"+$9,268",0.0,-1.0,1.0,14.0,A
1230,D,2006-11-17 16:45:44,2006-10-31,A,Dillon Adrian T,"EVP, Finance, Admin., CFO",A - Grant,$21.00,369,79388,0%,"+$7,749",0.0,-1.0,1.0,14.0,A
1231,,2006-11-17 16:45:40,2006-10-31,A,Cooper David B Jr,SVP,A - Grant,$30.26,671,15671,+4%,"+$20,313",0.0,-1.0,1.0,14.0,A
1232,,2006-11-03 14:47:27,2006-11-01,A,Rand A Barry,Dir,P - Purchase,$33.90,238,9773,+2%,"+$8,064",-1.0,2.0,-2.0,12.0,A
1233,,2006-11-03 14:47:24,2006-11-01,A,Lawrence David M,Dir,P - Purchase,$33.90,578,16689,+4%,"+$19,582",-1.0,2.0,-2.0,12.0,A
1234,,2006-11-03 14:47:20,2006-11-01,A,Kunz Heidi,Dir,P - Purchase,$33.90,533,10318,+5%,"+$18,070",-1.0,2.0,-2.0,12.0,A
1235,,2006-11-03 14:47:16,2006-11-01,A,Koh Boon Hwee,Dir,P - Purchase,$33.90,477,8338,+6%,"+$16,169",-1.0,2.0,-2.0,12.0,A
1236,,2006-11-03 14:47:13,2006-11-01,A,Joss Robert L,Dir,P - Purchase,$33.90,477,10528,+5%,"+$16,169",-1.0,2.0,-2.0,12.0,A
1237,,2006-11-03 14:47:09,2006-11-01,A,Herbold Robert J,Dir,P - Purchase,$33.90,112,6965,+2%,"+$3,810",-1.0,2.0,-2.0,12.0,A
1238,,2006-11-03 14:47:05,2006-11-01,A,Cullen James,Dir,P - Purchase,$33.90,1241,26689,+5%,"+$42,060",-1.0,2.0,-2.0,12.0,A
1239,,2006-11-03 14:47:02,2006-11-01,A,Clark Paul N,Dir,P - Purchase,$33.90,264,5382,+5%,"+$8,955",-1.0,2.0,-2.0,12.0,A
1240,D,2006-09-21 14:08:45,2006-09-19,A,Van Ingen Chris,SVP,M - OptEx,$30.26,543,8775,+7%,"+$16,431",1.0,-1.0,7.0,8.0,A
1241,,2006-09-07 14:49:20,2006-09-05,A,Rand A Barry,Dir,A - Grant,$31.26,240,9535,+3%,"+$7,500",-1.0,2.0,7.0,10.0,A
1242,,2006-09-07 14:49:16,2006-09-05,A,Lawrence David M,Dir,A - Grant,$31.26,600,16111,+4%,"+$18,750",-1.0,2.0,7.0,10.0,A
1243,,2006-09-07 14:49:13,2006-09-05,A,Kunz Heidi,Dir,A - Grant,$31.26,600,9785,+7%,"+$18,750",-1.0,2.0,7.0,10.0,A
1244,,2006-09-07 14:49:10,2006-09-05,A,Koh Boon Hwee,Dir,A - Grant,$31.26,520,7861,+7%,"+$16,250",-1.0,2.0,7.0,10.0,A
1245,,2006-09-07 14:49:07,2006-09-05,A,Joss Robert L,Dir,A - Grant,$31.26,520,10051,+5%,"+$16,250",-1.0,2.0,7.0,10.0,A
1246,,2006-09-07 14:49:04,2006-09-05,A,Cullen James,Dir,A - Grant,$31.26,2079,25448,+9%,"+$65,000",-1.0,2.0,7.0,10.0,A
1247,,2006-09-07 14:49:00,2006-09-05,A,Clark Paul N,Dir,A - Grant,$31.26,520,5118,+11%,"+$16,250",-1.0,2.0,7.0,10.0,A
1248,D,2006-08-23 19:10:45,2006-08-22,A,Sullivan William P,"Pres, CEO",M - OptEx,$30.26,2168,11874,+22%,"+$65,604",0.0,3.0,8.0,15.0,A
1249,M,2006-08-17 17:15:48,2006-08-16,A,Cooper David B Jr,SVP,P - Purchase,$32.22,15000,15000,New,"+$483,261",-1.0,-5.0,-4.0,8.0,A
1250,,2006-06-06 14:24:46,2006-04-28,A,White Thomas,SVP,A - Grant,$21.00,1012,16331,+7%,"+$21,247",-1.0,-5.0,-9.0,-1.0,A
1251,,2006-06-06 14:24:44,2006-04-28,A,Van Ingen Chris,SVP,A - Grant,$21.00,708,8232,+9%,"+$14,873",-1.0,-5.0,-9.0,-1.0,A
1252,,2006-06-06 14:24:40,2006-04-28,A,Halloran Jean,SVP,A - Grant,$21.00,667,14498,+5%,"+$13,998",-1.0,-5.0,-9.0,-1.0,A
1253,,2006-06-06 14:24:37,2006-04-28,A,Dillon Adrian T,"EVP, Finance, Admin., CFO",A - Grant,$21.00,643,78983,+1%,"+$13,498",-1.0,-5.0,-9.0,-1.0,A
1254,,2006-06-06 14:24:34,2006-04-28,A,Byrne Patrick J,SVP,A - Grant,$21.00,1012,9174,+12%,"+$21,246",-1.0,-5.0,-9.0,-1.0,A
1255,,2006-06-06 14:13:23,2006-06-02,A,Rand A Barry,Dir,A - Grant,$35.25,213,9295,+2%,"+$7,500",-1.0,-5.0,-9.0,-1.0,A
1256,,2006-06-06 14:13:19,2006-06-02,A,Lawrence David M,Dir,A - Grant,$35.25,532,15511,+4%,"+$18,750",-1.0,-5.0,-9.0,-1.0,A
1257,,2006-06-06 14:13:16,2006-06-02,A,Kunz Heidi,Dir,A - Grant,$35.25,532,9185,+6%,"+$18,750",-1.0,-5.0,-9.0,-1.0,A
1258,,2006-06-06 14:13:13,2006-06-02,A,Koh Boon Hwee,Dir,A - Grant,$35.25,461,7341,+7%,"+$16,250",-1.0,-5.0,-9.0,-1.0,A
1259,,2006-06-06 14:13:09,2006-06-02,A,Joss Robert L,Dir,A - Grant,$35.25,461,9531,+5%,"+$16,250",-1.0,-5.0,-9.0,-1.0,A
1260,,2006-06-06 14:13:06,2006-06-02,A,Cullen James,Dir,A - Grant,$35.25,1844,23369,+9%,"+$65,000",-1.0,-5.0,-9.0,-1.0,A
1261,,2006-06-06 14:13:02,2006-06-02,A,Clark Paul N,Dir,A - Grant,$35.25,461,4598,+11%,"+$16,250",-1.0,-5.0,-9.0,-1.0,A
1262,,2006-05-24 16:10:48,2006-04-28,A,Nordlund D Craig,"SVP, GC, Sec.",A - Grant,$21.00,506,29114,+2%,"+$10,623",-1.0,2.0,-5.0,5.0,A
1263,,2006-05-24 16:10:48,2006-05-22,A,Nordlund D Craig,"SVP, GC, Sec.",G - Gift,$0.00,-3078,29114,-10%,-$0,-1.0,2.0,-5.0,5.0,A
1264,D,2006-05-19 15:00:01,2006-05-17,A,Clark Paul N,Dir,A - Grant,$38.54,3373,4137,+442%,"+$130,000",-1.0,-3.0,-7.0,1.0,A
1265,D,2006-03-28 15:29:18,2006-03-24,A,White Thomas,SVP,M - OptEx,$30.00,150000,15320,-111%,"+$4,500,000",1.0,4.0,6.0,-10.0,A
1266,D,2006-03-28 15:29:18,2006-03-24,A,White Thomas,SVP,S - Sale+OE,$37.39,-150000,15320,-91%,"-$5,607,813",1.0,4.0,6.0,-10.0,A
1267,D,2006-03-21 16:53:23,2006-03-17,A,Nordlund D Craig,"SVP, GC, Sec.",M - OptEx,$26.35,46940,31686,-308%,"+$1,236,804",0.0,-1.0,4.0,-16.0,A
1268,D,2006-03-21 16:53:23,2006-03-17,A,Nordlund D Craig,"SVP, GC, Sec.",S - Sale+OE,$38.07,-46940,31686,-60%,"-$1,787,005",0.0,-1.0,4.0,-16.0,A
1269,,2006-03-06 15:14:18,2006-03-02,A,Rand A Barry,Dir,A - Grant,$35.22,2058,9082,+29%,"+$72,500",0.0,0.0,5.0,-11.0,A
1270,,2006-03-06 15:14:13,2006-03-02,A,Lawrence David M,Dir,A - Grant,$35.38,2367,14979,+19%,"+$83,750",0.0,0.0,5.0,-11.0,A
1271,,2006-03-06 15:14:12,2006-03-02,A,Kunz Heidi,Dir,A - Grant,$35.38,2367,8653,+38%,"+$83,750",0.0,0.0,5.0,-11.0,A
1272,,2006-03-06 15:14:07,2006-03-02,A,Koh Boon Hwee,Dir,A - Grant,$35.34,2299,6880,+50%,"+$81,250",0.0,0.0,5.0,-11.0,A
1273,,2006-03-06 15:14:07,2006-03-02,A,Joss Robert L,Dir,A - Grant,$35.34,2299,9070,+34%,"+$81,250",0.0,0.0,5.0,-11.0,A
1274,,2006-03-06 15:14:00,2006-03-02,A,Herbold Robert J,Dir,A - Grant,$35.09,1852,6852,+37%,"+$65,000",0.0,0.0,5.0,-11.0,A
1275,,2006-03-06 15:13:57,2006-03-02,A,Cullen James,Dir,A - Grant,$35.73,3638,21525,+20%,"+$130,000",0.0,0.0,5.0,-11.0,A
1276,D,2006-02-16 17:39:43,2006-02-15,A,Lawrence David M,Dir,G - Gift,$0.00,-2206,12612,+21%,-$0,1.0,3.0,9.0,-8.0,A
1277,D,2006-02-16 17:39:43,2006-02-15,A,Lawrence David M,Dir,M - OptEx,$0.29,1103,12612,+10%,+$320,1.0,3.0,9.0,-8.0,A
1278,D,2005-11-17 15:09:49,2005-10-31,A,Van Ingen Chris,SVP,A - Grant,$21.00,465,7523,+7%,"+$9,763",1.0,4.0,3.0,2.0,A
1279,D,2005-11-17 15:09:42,2005-10-31,A,Nordlund D Craig,"SVP, GC, Sec.",A - Grant,$21.00,330,31686,+1%,"+$6,938",1.0,4.0,3.0,2.0,A
1280,D,2005-11-17 15:09:40,2005-10-31,A,Halloran Jean,SVP,A - Grant,$21.00,218,13831,+2%,"+$4,578",1.0,4.0,3.0,2.0,A
1281,D,2005-11-17 15:09:36,2005-10-31,A,Dillon Adrian T,"EVP, Finance, Admin., CFO",A - Grant,$21.00,411,78366,+1%,"+$8,638",1.0,4.0,3.0,2.0,A
1282,D,2005-11-17 15:09:31,2005-10-31,A,Byrne Patrick J,SVP,A - Grant,$21.00,311,8162,+4%,"+$6,532",1.0,4.0,3.0,2.0,A
1283,,2005-09-29 14:34:46,2005-09-21,A,Rand A Barry,Dir,P - Purchase,$30.68,2614,7024,+59%,"+$80,193",-2.0,-6.0,-8.0,12.0,A
1284,D,2005-09-29 14:22:14,2005-09-27,A,White Thomas,SVP,M - OptEx,$15.89,30000,15320,-204%,"+$476,700",-2.0,-6.0,-8.0,12.0,A
1285,DM,2005-09-29 14:22:14,2005-09-27,A,White Thomas,SVP,S - Sale+OE,$33.44,-23000,15320,-60%,"-$769,140",-2.0,-6.0,-8.0,12.0,A
1286,D,2005-09-15 19:42:19,2005-09-14,A,Van Ingen Chris,SVP,M - OptEx,$19.44,3470,7059,+97%,"+$67,457",3.0,2.0,-8.0,14.0,A
1287,D,2005-09-15 19:42:19,2005-09-14,A,Van Ingen Chris,SVP,S - Sale+OE,$32.69,-3470,7059,-33%,"-$113,434",3.0,2.0,-8.0,14.0,A
1288,D,2005-08-25 16:50:41,2005-08-24,A,Barnholt Edward W,Chairman Emeritus,M - OptEx,$25.92,52053,56699,>999%,"+$1,349,214",1.0,5.0,10.0,17.0,A
1289,D,2005-08-25 16:50:41,2005-08-24,A,Barnholt Edward W,Chairman Emeritus,S - Sale+OE,$30.00,-52053,56699,-48%,"-$1,561,590",1.0,5.0,10.0,17.0,A
1290,,2005-06-08 18:33:56,2005-04-29,A,White Thomas,SVP,A - Grant,$17.64,1012,8320,+14%,"+$17,847",1.0,1.0,-2.0,44.0,A
1291,,2005-06-08 18:33:51,2005-04-29,A,Van Ingen Chris,SVP,A - Grant,$17.64,572,7059,+9%,"+$10,081",1.0,1.0,-2.0,44.0,A
1292,,2005-06-08 18:33:48,2005-04-29,A,Trautman Jack P,SVP,A - Grant,$17.64,474,12353,+4%,"+$8,359",1.0,1.0,-2.0,44.0,A
1293,,2005-06-08 18:33:46,2005-04-29,A,Nordlund D Craig,"SVP, GC, Sec.",A - Grant,$17.64,685,31356,+2%,"+$12,077",1.0,1.0,-2.0,44.0,A
1294,,2005-06-08 18:33:41,2005-04-29,A,Hirsch Didier,"VP, Controller",A - Grant,$17.64,1013,7806,+15%,"+$17,877",1.0,1.0,-2.0,44.0,A
1295,,2005-06-08 18:33:37,2005-04-29,A,Halloran Jean,SVP,A - Grant,$17.64,794,13613,+6%,"+$14,002",1.0,1.0,-2.0,44.0,A
1296,,2005-06-08 18:33:35,2005-04-29,A,Dillon Adrian T,"EVP, Finance, Admin., CFO",A - Grant,$17.64,737,78005,+1%,"+$13,002",1.0,1.0,-2.0,44.0,A
1297,,2005-06-08 18:33:30,2005-04-29,A,Chang Dick M,SVP,A - Grant,$17.64,1012,7174,+16%,"+$17,847",1.0,1.0,-2.0,44.0,A
1298,,2005-06-08 18:33:28,2005-04-29,A,Byrne Patrick J,SVP,A - Grant,$17.64,701,7851,+10%,"+$12,361",1.0,1.0,-2.0,44.0,A
1299,,2005-04-05 15:27:52,2005-04-01,A,Sohn Young,SVP,D - Sale to issuer,$0.00,-33333,25095,-57%,-$0,0.0,-1.0,-1.0,53.0,A
1300,,2005-03-04 15:26:02,2005-03-02,A,Rand A Barry,Dir,A - Grant,$24.34,822,4410,+23%,"+$20,000",-1.0,-2.0,-12.0,32.0,A
1301,,2005-03-04 15:26:00,2005-03-02,A,Kunz Heidi,Dir,A - Grant,$24.34,3081,7286,+73%,"+$75,000",-1.0,-2.0,-12.0,32.0,A
